type,element_id,text,metadata,filename
Header,f98357608bd935cc707723ddc9d002dc,SOP 3-01-21 4  Appendix Appendix status - released Revision  7 Valid from ‏20/04/2017 Product/s name Closed Stopcock & MRVLS Document status Under Edit Author - Title Revision C Risk Management Plan Release Date - Document# Doc-081935 Page 8 of 8,"{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'header_footer_type': 'primary', 'languages': ['eng'], 'filetype': 'application/msword'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
UncategorizedText,639d3c3bdfee63af9db1447bad31f087,Company: Elcam Medical,"{'category_depth': 0, 'emphasized_text_contents': ['Company: Elcam Medical'], 'emphasized_text_tags': ['b'], 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
ListItem,9e0073eec0648652c0644bb6baa3cbe2,Product Description:,"{'category_depth': 0, 'emphasized_text_contents': ['Product Description:'], 'emphasized_text_tags': ['b'], 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
NarrativeText,576e8c3659e5f46d30b4186a7cd0f793,"Elcam Closed Swabable Stopcocks (CSTP) and Minimal Residual Volume Luer-activated Swabable-stopcock (MRVLS) stopcocks are indicated for fluid flow directional control and for providing access port(s) for administration of solutions. Typical uses include pressure monitoring, intravenous fluid administration and transfusion.","{'category_depth': 0, 'emphasized_text_contents': ['Closed Swabable Stopcocks', 'Minimal Residual Volume Luer-activated Swabable-stopcock'], 'emphasized_text_tags': ['i', 'i'], 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
NarrativeText,a29c5138c9c684b3d6aee3645db74fe6,The Closed Swabable Stopcock includes an addition of a component that,"{'category_depth': 0, 'emphasized_text_contents': ['Closed Swabable Stopcock'], 'emphasized_text_tags': ['i'], 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
UncategorizedText,f7e4ff58a7f85c321f41db66fb86b74a,functions as a closed luer-activated valve.,"{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
NarrativeText,fe3ffd9275def4fda73efd27d7c1f790,"The MRVLS feature, is an additional option that can be added to the Closed Swabable","{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
NarrativeText,93eb2f25c5c8cf36e38caafeb626b573,Stopcock and provides a stopcock with a minimal residual volume.,"{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
NarrativeText,f67cfec2b77e128e5be4748fbb15e534,This Risk management plan covers all risk management activities required for CSTP and MRVLS projects as well as their design change projects.,"{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
NarrativeText,cfbe2bb46d1fc029e0b1312dfaded2e1,Their lifecycle stages are divided to:,"{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
ListItem,8ec5bbec7ec7c623ce2fab29acacb95c,project initiation,"{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
ListItem,55fd939adcaf4a3765adf77e850924a8,Design Planning,"{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
ListItem,ecb13195816a10cb2f7ef68668c4ee8e,Design Input,"{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
ListItem,abcbdb38ba180dbc31ea25b45dbb2969,Design Output,"{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
ListItem,4075e32ecf54f919fc1b764ad0d66447,Design Verification & Validation,"{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
ListItem,7f804b20a8ea5e492d6e489bbeea0cec,Process Validation,"{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
ListItem,0c22adbf43746ca483ff64ecbb7cdf58,Transfer to production,"{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
ListItem,f01af0eedd49fe6f3296a5f51a57fd25,Production & Post marketing,"{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
ListItem,cdc28514f28914b51ec699e1d3b05d3c,First Risk review meeting shall be performed after Design Input and before Design V&V. Risk Management activities are categorized as Design Review Activities along the project,"{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
ListItem,c59b0bf6f76722e0dd0ccc9687016c6f,Purpose:,"{'category_depth': 0, 'emphasized_text_contents': ['Purpose:'], 'emphasized_text_tags': ['b'], 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
NarrativeText,a650207e8535084f04ed37213c5baa82,The purpose of this document is planning the risk management process for the Closed Stopcock and MRVLS family of products.,"{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
ListItem,634bcf0d758b47ffcbc5cdcdd12afe8e,Definitions:,"{'category_depth': 0, 'emphasized_text_contents': ['Definitions:'], 'emphasized_text_tags': ['b'], 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
UncategorizedText,513242db5386ed00df0b8ab4bcc2c667,FMEA: Failure Mode and Effect Analysis.,"{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
UncategorizedText,9afa2201fddb19f49b7f283e1c3a90e2,"Harm: physical injury or damage to the health of people, or damage to property or the environment.","{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
UncategorizedText,380f09defe27457d2af30a9549f0b4eb,Hazard: potential source of harm. ,"{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
NarrativeText,c29d8529bede913c5d33f62d9d218976,"Hazardous situation: circumstances in which people, property, or the environment are exposed to one or more hazard(s).","{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
UncategorizedText,69ddfa0c98f1da5df809f0911dfffdfb,Risk: combination of the probability of occurrence of harm and the severity of that harm.,"{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
UncategorizedText,0198ec5f43325c3deacc91850b8ac090,"RPN: Risk Priority number, Multiply of Severity*Probability*Detectability.","{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
UncategorizedText,b126efd88d2bbf97a13b6c57c3f0e459,ALARP:  As Low As Reasonably Possible.,"{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
UncategorizedText,73f485f64228db621f6b94c1d059c948,AFAP:  As Far as Possible.,"{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng', 'por'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
ListItem,47b7b15db55e6410b43d227ec9fd70f0,Method:,"{'category_depth': 0, 'emphasized_text_contents': ['Method:'], 'emphasized_text_tags': ['b'], 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
UncategorizedText,adfa18d7bc5ede76bf5632508b8f6dc5,4.1. Risk Management Process description:,"{'category_depth': 0, 'emphasized_text_contents': ['4.1.', 'Risk Management Process description:'], 'emphasized_text_tags': ['b', 'b'], 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['fra', 'eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
NarrativeText,a07ea0dbb55cc13a75e995f74f0d1c60,"Risk Management process will be performed as required by ISO 14971:2007 and BS EN ISO 14971:2012, (""Medical Devices – Application of risk management to medical devices"") and in accordance with Elcam's SOP# 03-01-21.","{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
NarrativeText,a78384c6f6b1c3d9d1fd063e36164e89,"The process will include Risk Analysis, Risk Evaluation and Risk Control and at the end of the process also Production & Post Production information.","{'category_depth': 0, 'emphasized_text_contents': ['Risk Analysis', 'Risk Evaluation', 'Risk Control', 'Production & Post Production information.'], 'emphasized_text_tags': ['b', 'b', 'b', 'b'], 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
NarrativeText,ae7627550fe20eece3b98c81ad57f9f9,(The method for risk analysis and evaluation to be used is mainly FMEA (Fail Mode & Effect Analysis). Other techniques will be used as well when needed. ,"{'category_depth': 0, 'emphasized_text_contents': ['FMEA'], 'emphasized_text_tags': ['b'], 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
NarrativeText,b82394a2cc96a22cc96aad2913737c0e,"The emphasis will be on risks primarily to the patient, but also to the operator, other persons, other equipment and the environment occurs during the product shelf life and/or in-use life. Risks which effect Elcam's image or Elcam's manufacturing facilities that do not affect product's safety or performance are not included within this Risk Management Process.","{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
UncategorizedText,d937ee2937de5d6c2d10af6657d14e8e,4.1.1. Risk Analysis:,"{'category_depth': 0, 'emphasized_text_contents': ['4.1.1.', 'Risk Analysis', 'Risk Analysis', ':'], 'emphasized_text_tags': ['b', 'b', 'i', 'i'], 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
NarrativeText,ea24a9448911dd2a043a3d6a6d4cfc67,First step is listing the intended use or purpose of the product and its characteristics related to its safety. ,"{'category_depth': 0, 'filename': 'Risk Management Plan - CSTP & MRVLS לא לשימוש.doc', 'languages': ['eng'], 'filetype': 'application/msword', 'parent_id': 'f98357608bd935cc707723ddc9d002dc'}",Risk Management Plan - CSTP & MRVLS לא לשימוש.doc
